transaction_id,timestamp,amount,hour_of_day,day_of_week,is_weekend,merchant_category,device_type,location_country,new_device,transaction_count_1h,transaction_count_24h,time_since_last_transaction,is_unusual_amount,customer_age_bucket,account_age_days,is_home_location,device_risk_score,merchant_risk_score,account_risk_score,amount_log,amount_zscore,avg_transaction_amount_24h,location_change_distance,is_trusted_merchant,is_fraud
TXN00008190,2024-06-22 05:45:00,1.8793219313295215,9,6,1,Restaurant,Mobile App,India,1,2,20,1018,0,36-45,1072,0,0.08840351325698048,0.702606633999606,0.772836608191073,5.46116475605791,0.45509271291664094,882.707351516434,331.48398378588405,0,0
TXN00008191,2024-06-04 23:09:00,0.9196414999829085,0,3,0,Online Shopping,Mobile App,Abroad,0,4,19,231,1,36-45,1230,0,0.858507311808167,0.060256230095171226,0.6692917134119813,4.897448087212797,-0.05357890074786074,145.485905692808,885.847974036803,0,0
TXN00008192,2024-07-15 05:26:00,98.28581332773118,15,6,0,Grocery,Mobile App,India,1,4,47,964,0,36-45,2945,0,0.8967406538186283,0.47742810843969086,0.7641317723712585,0.8436857594775488,1.6714119252650768,3843.7637571033874,802.9841028479701,0,0
TXN00008193,2024-07-24 07:05:00,1152.552225509305,10,1,0,Online Shopping,USSD,India,0,6,16,476,0,46-55,34,0,0.966637176032979,0.47654402526201345,0.2862436435182567,6.596388212642534,-0.5180827757559078,4039.5939102530197,732.9711940458296,0,0
TXN00008194,2024-06-24 12:51:00,1987.6409161713698,3,1,1,ATM,Mobile App,India,0,0,44,1095,1,18-25,1561,0,0.0509947289653202,0.08660447206391952,0.9274545711189036,1.1402138224497824,0.8162764347388171,3684.4377927557075,634.3641310401036,1,0
TXN00008195,2024-02-10 07:11:00,5.337756449281092,2,2,0,Online Shopping,Mobile App,Abroad,0,2,30,602,1,26-35,744,0,0.1669899712520161,0.5586839266642488,0.5878401891976356,2.4631822590648227,-1.0316321424888564,2567.860079228986,612.9017314945577,1,0
TXN00008196,2024-09-03 02:38:00,43.823292207507315,12,6,0,Restaurant,Mobile App,Abroad,0,2,14,1401,0,36-45,1142,0,0.5976022784887396,0.8815383088681433,0.13367733998044584,2.1042408398307733,0.15839931552557232,3210.171127325758,18.091398882486565,0,0
TXN00008197,2024-08-25 18:08:00,560.9179564565478,20,5,0,Fuel,Mobile App,India,0,9,31,277,0,26-35,2325,1,0.24575767397729598,0.7601957117872958,0.01731174859291229,0.8885429992787456,-1.922195402852136,417.51944583251515,172.72661341641228,0,0
TXN00008198,2024-10-16 08:33:00,3.962205079551937,14,1,0,Travel,Mobile App,India,0,9,47,411,0,26-35,2921,0,0.39573009555149086,0.2299758243589738,0.4908484410550409,3.0475655271173894,-0.6175038627815003,1478.745617608592,380.2696559404416,1,0
TXN00008199,2024-11-18 01:48:00,1312.9937139612068,3,0,1,Online Shopping,USSD,Abroad,0,7,49,1324,1,26-35,2413,1,0.4340681451348867,0.06939985656958614,0.5744212381266239,5.041394186633008,-0.16823562660128683,2066.113137624076,188.64976241126985,1,1
TXN00008200,2024-03-01 21:35:00,626.463879075289,5,5,0,ATM,Mobile App,India,0,2,1,876,0,46-55,1644,0,0.5157905999161341,0.9080106769201525,0.586121231020045,4.788616335104115,0.2565477151951664,421.7403133871329,218.94101525312803,1,0
TXN00008201,2024-03-31 07:46:00,1.1137959567571687,10,4,1,Online Shopping,POS Terminal,India,0,6,27,1265,0,26-35,2832,0,0.7373182081717012,0.9332930894676782,0.4764655978950615,6.172989412950394,0.6142842304475197,2137.890758629399,209.94802121732715,0,0
TXN00008202,2024-04-06 12:22:00,0.49058105661309187,0,2,0,Online Shopping,Mobile App,India,0,8,20,218,0,46-55,1479,0,0.2760721038891478,0.14939597906594726,0.6110730402697596,9.68325822894272,-0.16619318831056665,1540.2884380357846,265.73115512298205,0,0
TXN00008203,2024-07-02 21:57:00,24.520309337103072,19,2,0,Healthcare,Mobile App,India,0,7,49,476,0,26-35,2315,0,0.7136175576814858,0.8071032320826222,0.3722181425945523,3.9168472877734284,1.0337290796926917,183.1169695519516,133.97184465882083,0,0
TXN00008204,2024-11-30 17:15:00,356.4342083253571,3,2,1,Travel,USSD,India,0,5,12,240,0,36-45,264,0,0.7423590880977701,0.04146699860947656,0.701626836064864,3.928875002456902,-0.9835708473239839,3039.090268209085,977.0324521223692,0,0
TXN00008205,2024-05-21 21:00:00,2.6131221637935638,9,1,1,Restaurant,Mobile App,India,0,4,32,163,1,18-25,656,1,0.38914238176005456,0.5198391265188973,0.9285208130731727,4.209971692748733,0.999530762814994,4873.584608045403,323.38687936930575,0,0
TXN00008206,2024-07-20 20:59:00,0.9262502617924652,21,1,1,Healthcare,Mobile App,India,0,6,26,1274,0,26-35,1694,1,0.5707218724038788,0.5832141518251728,0.7753370698281539,4.250043361360437,2.646134157905439,4625.9446703958965,874.1332070752746,1,0
TXN00008207,2024-10-08 06:41:00,62.099236506502955,14,2,0,Healthcare,USSD,India,0,8,25,1173,0,18-25,3218,0,0.49171554953860863,0.6087723991890861,0.4136339518191321,5.177953911843329,0.17514200191195894,2557.3213240592568,20.54953799291559,0,0
TXN00008208,2024-12-02 02:43:00,193.54665957050491,0,2,1,ATM,POS Terminal,India,1,5,33,544,1,46-55,1151,0,0.9415909818680769,0.9172995819341849,0.44132640525743483,3.4417232660973784,0.428859972207207,3130.430408284522,631.0533577063297,0,0
TXN00008209,2024-12-10 05:47:00,25.665234503635794,3,0,0,Healthcare,USSD,Abroad,1,1,17,450,1,36-45,831,1,0.5682835719482162,0.8099943691717926,0.5004356106232736,1.8179793715882488,-0.5868825476376794,4910.610658937043,774.2562205846585,0,1
TXN00008210,2024-04-17 19:03:00,26.467706095491828,4,3,1,ATM,Mobile App,Abroad,0,7,48,1106,1,46-55,2196,0,0.08080056845830208,0.39961783389292016,0.00276192908915851,2.1152038960308177,-0.06721833649193694,2499.5510324078073,612.8194153127282,1,1
TXN00008211,2024-12-30 02:44:00,460.7088354997665,4,5,0,Fuel,Web,Abroad,0,3,9,710,1,36-45,2437,0,0.5900487672028009,0.506705999789937,0.5448077371080566,3.780747264758091,-0.17639174500867297,3745.224626229841,502.83588214622165,0,1
TXN00008212,2024-09-04 06:52:00,9.58460863530524,0,5,0,Healthcare,Mobile App,India,0,5,18,663,0,36-45,252,0,0.2532837806502708,0.6151648359821159,0.6970545046112019,4.096005562073446,0.9832330493918854,2432.496741182004,911.0342033853946,0,0
TXN00008213,2024-12-07 07:53:00,28.526210484649212,3,0,0,Travel,USSD,Abroad,1,1,49,895,1,36-45,1877,0,0.31156697693708224,0.8870731926380868,0.02615165869164826,5.068640139897986,0.585970618860188,2683.3680282025566,99.09102945446647,0,1
TXN00008214,2024-02-26 01:38:00,95.06623058110232,18,2,0,Restaurant,Mobile App,India,1,5,11,1398,0,18-25,3154,1,0.425278195536674,0.11834245161994816,0.1716548692493356,8.200276222357685,-0.06699822668799346,2102.092484333773,865.8474519659094,1,0
TXN00008215,2024-08-21 03:40:00,118.86589097004273,3,6,0,Entertainment,POS Terminal,India,0,1,23,912,0,18-25,2904,0,0.09814686081668889,0.1947188200737313,0.2717825360370605,0.5318727449629185,2.0736837650205637,2327.8408374579135,871.5466785128027,1,0
TXN00008216,2024-03-31 16:53:00,34.888189080411635,11,1,0,Restaurant,Mobile App,India,0,0,0,1170,0,26-35,1690,0,0.021469783341892756,0.13127038742842734,0.8518780608268445,4.677700208739806,1.220425034124818,1834.427062335432,948.1861109045653,0,0
TXN00008217,2024-02-21 02:41:00,1063.1248752388647,1,1,1,Grocery,Mobile App,India,0,4,8,1026,1,26-35,2407,0,0.17200143243657617,0.17464096932973205,0.9992266008462171,2.335476786608001,1.3731936730247956,4173.0382814109735,753.8565431782685,1,0
TXN00008218,2024-01-21 17:53:00,244.58087992856676,16,2,1,Fuel,Mobile App,India,0,3,28,706,0,26-35,3046,0,0.35910845718097917,0.7055283944408809,0.8587128117371193,3.4409045165763223,1.5352266968028174,2949.7931134034275,18.98190367072472,1,0
TXN00008219,2024-02-19 15:08:00,52.93489691917448,4,3,0,Fuel,Mobile App,Abroad,1,3,44,685,1,36-45,521,0,0.616812301339273,0.39568378987902897,0.05155453589273484,6.009202173795137,1.3360717736059367,2818.8351152021164,192.79794768167403,0,1
TXN00008220,2024-01-06 18:48:00,4.131247475614497,11,4,0,ATM,Mobile App,India,1,0,27,1141,0,46-55,724,0,0.25685655711344935,0.6820281355084372,0.986484804425874,5.031826641357399,-0.8872941981066842,509.8979800114974,588.6968461252592,0,0
TXN00008221,2024-04-05 10:05:00,396.5670868922032,14,4,0,ATM,Mobile App,India,0,8,34,246,0,46-55,611,0,0.8382289175872424,0.38877701498929695,0.5847388264681413,2.598920715873646,1.7683172122547575,2289.046955143911,752.2771887395348,1,0
TXN00008222,2024-03-25 03:33:00,425.3667937426668,16,0,1,Travel,Web,India,1,7,17,180,0,36-45,1436,0,0.5668177015540845,0.7651228274662425,0.19004465350485977,3.873619943498583,-0.10798590474486906,2678.537589237937,818.5094454585176,0,0
TXN00008223,2024-02-02 09:18:00,44.78832284318709,0,5,0,Fuel,Web,India,0,0,40,1133,0,26-35,562,1,0.7710443218595399,0.6865437526670807,0.5191205678856713,2.7130842790498333,0.21528817461122188,4062.5379303578206,100.73929921427715,0,0
TXN00008224,2024-05-20 01:15:00,206.42620474139358,2,3,0,Restaurant,USSD,Abroad,0,4,43,1254,1,26-35,2707,0,0.5718617819397543,0.09863354113978096,0.7463894851865488,3.40193617621737,0.6144325414198345,2357.1704159795386,884.0186103458644,1,1
TXN00008225,2024-03-20 02:40:00,221.9577582446906,22,4,1,Grocery,Mobile App,India,1,8,47,184,0,46-55,1338,0,0.30241204289621004,0.27618436617028574,0.6891038779039524,6.347588871776467,1.381677085060395,3774.1368344355715,160.11047781727328,1,0
TXN00008226,2024-10-11 21:41:00,3732.757537066914,3,3,0,Travel,Mobile App,Abroad,0,0,47,1090,1,26-35,1399,1,0.31457866585594807,0.43877412925217485,0.49693363194101603,3.570602679040339,-0.9181002934965056,434.9905496806141,824.1987668632585,0,1
TXN00008227,2024-10-29 18:26:00,831.6949652209001,2,1,0,ATM,Mobile App,Abroad,0,9,18,692,1,36-45,2397,0,0.051930953275002634,0.615606649037077,0.4898983628120207,1.6866543684212623,1.4954211140852047,4534.261381578512,553.9216024602077,1,1
TXN00008228,2024-01-06 11:27:00,132.95825354141044,19,1,1,Grocery,Mobile App,India,1,9,21,16,0,46-55,1792,1,0.4900866419644596,0.5736903992660476,0.8296839027182431,2.042273615176662,-0.5697616603020772,705.9962514186327,318.0599651860857,0,0
TXN00008229,2024-01-18 07:18:00,350.5486205892572,1,6,1,Travel,POS Terminal,India,1,2,17,1131,0,26-35,1972,1,0.7187183316959226,0.4244697162754484,0.943659115841488,2.7770897211288066,0.46301309983264166,4509.226447823533,816.4019924270928,0,0
TXN00008230,2024-09-04 00:26:00,1329.229723334807,4,3,0,Fuel,Mobile App,Abroad,1,3,36,242,1,36-45,1037,1,0.880981390108508,0.14415730466638266,0.6282025095560346,3.592468735681,-2.1817430717060424,1803.4988958143026,206.5330978948521,1,1
TXN00008231,2024-07-09 07:53:00,93.82570649466348,13,2,0,Restaurant,USSD,India,0,1,11,1004,0,46-55,1590,0,0.988865248963448,0.4581623059412656,0.8163986216773726,5.644899564940577,-0.5082062269172668,2328.234449326982,74.43415543885246,0,0
TXN00008232,2024-12-17 17:48:00,342.0847582104357,17,4,0,Grocery,POS Terminal,India,0,8,8,662,1,18-25,2175,0,0.05396626670037796,0.9787047516405754,0.6072255828310796,3.83975831272232,1.668802949321597,1328.2142156780467,290.540917959904,1,0
TXN00008233,2024-12-27 08:17:00,14.117035943588048,7,4,1,Entertainment,Mobile App,India,0,0,35,703,0,18-25,422,0,0.7390262096387055,0.3796089345492457,0.0984387690766011,0.9220936874324153,1.680525023857884,2038.1881395057878,960.2929702472421,1,0
TXN00008234,2024-09-19 23:50:00,432.91073199045854,19,1,0,Online Shopping,Mobile App,India,0,3,14,1040,0,46-55,650,0,0.5740674657546672,0.9054186754336955,0.7454397584334215,4.499387172838572,-1.458783510588548,452.4963441773762,18.562057067669002,0,0
TXN00008235,2024-07-20 20:50:00,14.353655679920756,0,6,0,Travel,Web,India,0,9,8,187,1,55+,3237,0,0.2981122111939486,0.4633326331088976,0.5948074022167532,5.712177962947781,-0.5425588260393273,3260.171007836411,271.2389937279649,0,0
TXN00008236,2024-05-25 11:36:00,7.266957096602565,15,6,0,Travel,Mobile App,India,0,2,8,1391,0,26-35,2321,0,0.6192290896772535,0.023632595550414304,0.5626816368727103,2.7383862677101645,-0.5582650283482463,3248.3694985258694,421.41849696833856,0,0
TXN00008237,2024-10-23 20:59:00,42.195544736552684,6,5,0,Fuel,Mobile App,India,0,9,45,552,0,26-35,93,1,0.04804048335241362,0.804648053827469,0.03563275380667841,4.570261460218402,-1.4897071507700819,2210.1030868740822,311.37995489631044,0,0
TXN00008238,2024-11-23 08:26:00,3.7302825456176483,5,0,1,Restaurant,Mobile App,India,1,8,47,665,0,36-45,2801,0,0.9250377366436562,0.4484483404795854,0.6720256536001126,5.143085965662357,0.7722041664332435,2520.6494718139634,54.631476452560946,0,0
TXN00008239,2024-08-02 09:10:00,16.56011131670375,21,4,1,Fuel,Mobile App,India,0,2,40,423,0,26-35,2895,0,0.3789899533461397,0.9260053743886988,0.9946399751446056,3.088996250390043,0.9873537458347151,258.9886325536304,51.70890431261477,1,0
TXN00008240,2024-08-29 09:28:00,116.39011782855819,18,1,1,Fuel,USSD,India,0,6,30,524,0,18-25,686,0,0.48926859379681586,0.6814980749425668,0.45919065660068037,2.621238430753487,-1.16318826432667,1987.9205444571191,274.3498691858223,1,0
TXN00008241,2024-03-30 01:59:00,95.18747708819689,9,6,0,Travel,Mobile App,India,0,1,5,134,1,46-55,2007,1,0.20170240080871848,0.9353081836678929,0.3850067370345749,4.080417150306951,0.3690881003289525,2446.110752358369,711.5661402932294,0,0
TXN00008242,2024-02-26 22:31:00,196.19658298532934,22,1,1,Grocery,Mobile App,India,0,7,45,1412,0,36-45,685,0,0.6857578314244376,0.8556377252505273,0.7038535262133707,2.5942955300423396,-1.8564044799886825,258.5981581882094,663.0147959941946,0,0
TXN00008243,2024-09-03 09:44:00,202.35149697404754,5,3,0,Grocery,Web,India,0,1,49,310,0,36-45,492,0,0.86592658730746,0.14867892436318986,0.5633212201840382,2.1148713306192937,-0.05021586963836852,4437.39834609173,662.4529255426423,0,0
TXN00008244,2024-07-20 11:57:00,115.40186412965437,9,3,0,Online Shopping,Mobile App,India,0,9,38,1357,0,36-45,2986,0,0.36190011733200433,0.8140209407510369,0.2584973460526623,3.197747663149885,-0.04533200644322383,4705.437081173885,281.00880482055857,0,0
TXN00008245,2024-02-06 04:52:00,9.9413522377749,18,5,0,ATM,Web,India,0,8,14,834,0,36-45,2786,1,0.5919605898111393,0.6658119198260561,0.7257289656564816,3.471142887629929,0.657997727112631,2582.3940443556135,626.8956918170617,0,0
TXN00008246,2024-06-26 03:09:00,346.03494985252524,2,3,1,Online Shopping,POS Terminal,India,0,8,39,1021,0,55+,1411,0,0.8008644794896718,0.2380483148147643,0.8867177393434525,4.252021878515923,-0.5166501949677879,4945.251302733774,151.13622006146997,0,0
TXN00008247,2024-12-03 07:14:00,43.84955983125433,19,0,0,Entertainment,Mobile App,India,0,8,9,731,0,36-45,3243,0,0.7542774029484343,0.7977135788348846,0.5477278664562824,6.496693491863302,0.4196899198347346,3165.5881175027744,579.2664581394222,0,0
TXN00008248,2024-03-04 15:07:00,88.28256581943832,2,6,0,Travel,Mobile App,India,0,5,0,1185,0,18-25,1294,1,0.7898780533617333,0.338958704060237,0.7913902179105764,3.252645370301736,-0.11288014637493786,1814.5534248797546,129.4699984321146,1,0
TXN00008249,2024-03-26 06:12:00,67.23636815066406,19,4,0,Restaurant,Mobile App,India,0,6,7,376,0,26-35,1425,0,0.7302137495819978,0.04118232376192499,0.23910521951116115,1.585732908160186,0.06419416289351912,4649.225139585145,673.9569789279351,0,0
TXN00008250,2024-06-08 07:35:00,1273.0891417609942,5,0,0,Healthcare,Mobile App,India,1,3,23,750,0,26-35,943,0,0.5667089997381447,0.10741503824867271,0.30604151823703507,2.948417092939356,-0.00017196422057002392,1321.2739865366418,433.1348359378769,1,0
TXN00008251,2024-12-22 10:37:00,5.004061728325709,16,6,1,Restaurant,Mobile App,India,0,1,20,507,0,26-35,3135,0,0.9329942704014934,0.29974594000299914,0.13216348633148067,5.3031788319455835,0.985998862454895,2318.7562304200837,501.16608438036747,1,0
TXN00008252,2024-06-28 20:53:00,27.488083247192364,17,0,0,Fuel,USSD,India,0,2,47,1321,0,46-55,232,0,0.5864241407334924,0.33757459688879554,0.26742890628231375,7.479304146036496,-0.41432039511941,2206.2758180520345,456.06770359134873,0,0
TXN00008253,2024-10-16 16:45:00,158.0180213041191,9,3,0,Grocery,POS Terminal,India,0,2,35,854,0,36-45,2879,0,0.7668949529320518,0.6332546823528864,0.08850730878533164,4.1227861136435715,0.7847987047794363,1460.759905727647,645.9659118118207,0,0
TXN00008254,2024-01-12 04:36:00,57.04367382165061,5,5,1,Fuel,Web,India,0,0,29,36,0,26-35,1030,1,0.3398026005164987,0.5877768740651744,0.3473794722999096,3.1551357367382633,-1.8772247994609137,3038.8577138563032,137.08035691076137,0,0
TXN00008255,2024-06-11 11:42:00,20.7097254248293,12,1,0,ATM,Web,Abroad,0,2,49,248,0,55+,237,1,0.20115580283356504,0.8845422610314596,0.6031511710784309,6.135749901280725,1.2988831284103894,4280.967078669436,10.27403204543953,1,0
TXN00008256,2024-05-22 15:03:00,1.1781276972433943,5,2,0,Fuel,Web,India,0,3,2,449,0,18-25,2245,0,0.38617854722997924,0.40503723917796475,0.6815632905685796,5.996045539944889,0.08071422126564409,484.71877250759377,740.3751222924302,0,0
TXN00008257,2024-07-21 15:19:00,48.625273668761515,5,1,0,Entertainment,Mobile App,Abroad,0,3,5,728,1,26-35,1907,1,0.7026916455519963,0.578794296293443,0.7364275776735182,2.5361007780614377,0.36529242852455773,2765.4764426159,636.2687486982577,0,1
TXN00008258,2024-05-11 03:54:00,112.71348290249595,13,1,0,Restaurant,Mobile App,India,1,2,37,845,0,26-35,2688,0,0.6713695913462032,0.7622099533548825,0.5792730235768105,5.4746807833463516,-0.3473037960906111,1999.020284758713,590.3613886173437,1,0
TXN00008259,2024-05-26 17:24:00,161.9082282765659,16,1,0,Entertainment,Web,India,1,9,24,1298,0,26-35,2229,1,0.17395879282163051,0.9010233313105999,0.9136141287639143,2.60763510273896,-0.22246587343119073,4821.979226163626,389.4973956873651,0,0
TXN00008260,2024-10-30 02:01:00,65.64924116026707,4,1,0,Restaurant,Mobile App,Abroad,0,3,40,775,1,26-35,3631,1,0.14605425053628696,0.2805491965160819,0.19121837732862046,7.955106565591686,0.056394421858960965,3736.6360741830745,660.5500905625316,1,1
TXN00008261,2024-05-12 16:42:00,77.94110081661665,7,0,0,Entertainment,USSD,India,0,3,32,168,0,18-25,396,1,0.28000952072808416,0.9578702565941523,0.2868340436462048,1.9348070153270043,0.7826859086664318,2826.1830622144207,273.11429245616324,0,0
TXN00008262,2024-05-28 11:27:00,5.545756234087936,4,3,1,Online Shopping,Mobile App,India,0,2,10,724,0,26-35,1247,1,0.006621853653293486,0.7312738708441534,0.27555993248935795,5.490466800623403,-2.513561599932387,2141.230113425091,23.678043946915306,0,0
TXN00008263,2024-05-16 11:23:00,118.96221493994729,3,3,1,Healthcare,Mobile App,India,0,4,11,366,0,18-25,1966,1,0.6067382813562454,0.5868264467063218,0.3781796332150231,2.3608496790133064,-0.37426648408993746,3322.910945038962,886.0542226471753,1,0
TXN00008264,2024-11-25 00:58:00,55.638565497829305,5,1,1,Travel,Web,India,0,2,41,842,0,55+,767,0,0.9187171299880231,0.5002085862524462,0.47031391381509935,2.4640955924753847,-0.22539978760209498,3903.521580488098,909.9867680200748,1,0
TXN00008265,2024-07-14 03:59:00,75.97609028513162,10,2,0,Entertainment,Web,India,1,7,43,967,0,18-25,1566,0,0.16731157660566698,0.8081980918604071,0.78688812804951,5.407099425065371,0.46803001250648696,4982.20174060922,371.8957071145722,1,0
TXN00008266,2024-06-12 19:32:00,35.20231303641158,4,4,0,Fuel,Mobile App,India,0,2,0,167,0,26-35,949,0,0.20141870585731736,0.4018912593778097,0.10808743620552108,2.3452572783606143,1.1401098322574217,1545.1962729659078,678.1660043316224,1,0
TXN00008267,2024-06-17 13:18:00,83.5667729472945,21,1,0,Travel,USSD,India,0,9,3,1006,0,46-55,1976,1,0.6550460564578328,0.05162068097968531,0.13593260488648928,1.9328759645436548,-0.4063476540799876,996.6866622403742,208.26890522831542,1,0
TXN00008268,2024-02-29 11:17:00,194.26512296174647,13,1,0,Grocery,Mobile App,India,0,2,4,939,1,46-55,3347,0,0.44894326263264706,0.3067572082859391,0.8116447265200809,2.042177827487109,-1.3972005111199572,4554.401437508703,832.146594698653,1,0
TXN00008269,2024-11-26 00:43:00,242.89710965412124,2,2,0,ATM,Mobile App,Abroad,0,7,34,508,1,55+,2565,0,0.7331151224141761,0.29967101136908747,0.20928313197720483,3.631842258293834,-0.5424674585186096,4862.58007504448,735.0798800416658,0,1
TXN00008270,2024-09-13 13:58:00,1.4250840836656349,10,0,0,ATM,Web,India,1,0,10,537,0,36-45,3359,0,0.23387642472794457,0.34687805340042277,0.12613597465305892,4.976903725101957,-0.3876385313145885,3546.934159029229,823.4571175005689,1,0
TXN00008271,2024-03-06 23:48:00,94.8532439312609,2,1,0,Entertainment,Web,India,0,3,29,428,0,26-35,936,0,0.13560995245857776,0.18157858204385657,0.4658156285418128,0.5611810153236285,-0.7233493972168367,1923.7322210748112,710.8212507252348,1,0
TXN00008272,2024-07-01 05:19:00,25.13510841225036,22,2,1,Grocery,Mobile App,India,0,2,32,1384,0,36-45,2941,0,0.9510106804766778,0.0063149486380909,0.9867787120236946,4.956334907043413,-1.178675180536143,3749.979296785879,82.48196205390235,0,0
TXN00008273,2024-12-23 17:52:00,13.244881159869788,7,0,0,ATM,Mobile App,India,0,0,39,596,0,36-45,2338,0,0.9442438232736483,0.543986804577592,0.9124367320459431,2.475117501448102,-0.5300481393099721,4743.936529287749,561.5159344647266,0,0
TXN00008274,2024-05-24 04:27:00,811.063182629493,20,0,1,Entertainment,Mobile App,India,0,0,20,989,0,36-45,631,0,0.8408138069362411,0.7962517207567726,0.6968905504286634,5.788907749766261,-1.9046803146683462,1716.9661458611913,265.38733304752895,0,0
TXN00008275,2024-12-13 14:29:00,19.151423337652567,2,5,0,Entertainment,Mobile App,Abroad,0,6,21,1093,1,26-35,323,1,0.774443832444531,0.4674754798275149,0.5308320767423825,4.509721088680749,-1.6497529219405367,231.1514085673099,241.62811500319148,1,1
TXN00008276,2024-07-07 02:48:00,26.11378617602846,2,6,1,Grocery,POS Terminal,Abroad,0,3,24,1021,1,46-55,3364,1,0.3519913772653158,0.1295870964632433,0.052081243596774796,2.692140588190218,0.14074025528016737,1829.7242649559491,635.5441204038913,0,1
TXN00008277,2024-10-17 06:12:00,0.6170660722483723,20,6,0,Grocery,USSD,India,1,4,33,924,0,36-45,2688,0,0.11214704076647841,0.004823287215234728,0.2550329140236184,4.859017811145839,-1.7351489192393645,222.2654310468279,687.0983200068066,1,0
TXN00008278,2024-02-12 18:36:00,973.6284322395227,9,5,0,Online Shopping,Web,India,0,1,42,679,0,36-45,1145,0,0.4687242533976367,0.053312739314669066,0.6530887170808656,4.0087410281084574,0.3937135849040522,3284.484331555132,179.90597857535982,0,0
TXN00008279,2024-09-22 03:04:00,324.501747467908,7,5,0,Entertainment,Web,India,0,2,3,1204,1,26-35,489,0,0.23309548247260525,0.8933011808630511,0.6945815798291194,4.844889375205926,-0.1688904720172971,4687.333605561189,479.08261175579736,1,0
TXN00008280,2024-05-03 00:55:00,28.093624556681693,20,1,1,Fuel,Web,India,0,0,11,253,0,26-35,2998,1,0.2387447906995802,0.7150809356431183,0.8917264249263425,8.15774186212014,-1.0096871641295493,1213.9218075824315,60.286736315792844,0,0
TXN00008281,2024-04-16 06:48:00,185.97264871072338,8,6,0,Travel,Web,India,0,3,3,625,0,26-35,1052,0,0.7144063729590618,0.159156755869305,0.294726784903774,6.7913149346239035,0.06353395862454586,1961.6516997487224,573.6918975286441,0,0
TXN00008282,2024-09-30 11:27:00,0.6368912293067169,14,0,0,Restaurant,Mobile App,India,0,7,22,749,0,36-45,3609,0,0.16286450807647557,0.29998933588229637,0.19397315636071621,7.020725432677884,1.9014430223213996,1042.0936118867485,825.3748431551883,0,0
TXN00008283,2024-01-05 08:37:00,141.25567541162312,0,1,0,Restaurant,Mobile App,India,0,2,37,316,0,18-25,2048,0,0.7821081004170127,0.6294949541055902,0.38802434361286475,0.6403104139426646,1.5631402213883028,4552.862250859762,786.5738830115412,0,0
TXN00008284,2024-04-02 14:12:00,9.834180667161515,22,1,0,Entertainment,Web,India,0,0,5,1050,0,55+,508,0,0.5972154236526752,0.22321226187975318,0.596468558096915,3.1268735836651893,-0.269713472262808,997.5036794145353,254.42883698881303,0,0
TXN00008285,2024-06-16 00:35:00,1552.3186509502023,4,3,0,Fuel,Mobile App,India,1,3,45,641,1,26-35,3243,0,0.3208235918074458,0.1656810333903711,0.005727317104335716,4.735120814644632,-0.8615550445412478,3066.925127492574,910.8923683311905,1,0
TXN00008286,2024-07-18 05:25:00,113.87311446179511,14,4,0,ATM,Web,India,0,8,32,267,0,46-55,2823,0,0.110596050689312,0.4237381883341508,0.30564494294985245,2.9460440777635792,-0.04273624544668315,3155.4810409198226,624.6877169125175,0,0
TXN00008287,2024-09-22 04:24:00,70.95270611471052,3,4,1,Healthcare,POS Terminal,India,0,9,40,513,0,26-35,86,0,0.3822410051452314,0.986922902676192,0.595452935221614,5.493385661634282,0.22072804526030765,3322.136210446618,643.5727881514333,0,0
TXN00008288,2024-07-26 21:15:00,10.576031147039423,18,3,0,Grocery,Web,India,0,7,34,813,0,18-25,2235,0,0.8227157752362233,0.33453100851199846,0.8788969454029049,4.507870604399686,1.32151901249854,3479.9486998959196,800.2559403857659,0,0
TXN00008289,2024-10-28 21:58:00,10.709153269923565,9,6,1,Restaurant,Mobile App,India,0,9,32,853,0,18-25,3268,1,0.5435578258095312,0.3905135088686167,0.185880964302942,0.24088485378924088,-0.36939942466505554,447.2847509103905,157.6496492923135,1,0
TXN00008290,2024-07-05 19:33:00,178.59257197343953,22,1,0,Online Shopping,Web,India,0,2,49,398,0,18-25,3030,0,0.9950427360625439,0.10142959874024149,0.547201398438131,2.2388637128949287,0.5293727432784371,2245.1924961698624,178.0493724580786,1,0
TXN00008291,2024-12-04 01:54:00,20.15447964094599,3,2,0,ATM,Web,Abroad,0,3,5,650,1,26-35,3635,0,0.6586307355705024,0.48657398206247104,0.6305854388330489,5.320152544091983,1.7759623659323436,1013.8197525088308,114.38750233285178,0,1
TXN00008292,2024-08-30 21:20:00,9.594934180066534,4,0,0,Travel,Mobile App,India,1,4,6,184,0,26-35,1370,1,0.5895585998749047,0.7585271062845103,0.6453956865965748,3.899774058515627,-0.624668057058233,2869.693467332318,396.80156032495796,1,0
TXN00008293,2024-03-06 15:15:00,2127.0131973057123,2,3,1,Online Shopping,Mobile App,Abroad,0,6,20,986,1,18-25,2717,0,0.1077596536648564,0.4614369048745294,0.4264599085058225,3.997708380102782,-0.3224434191655511,1057.1173566135717,718.7848041814216,0,1
TXN00008294,2024-04-14 12:14:00,97.03775338430498,22,5,0,Restaurant,Mobile App,India,0,0,14,99,0,26-35,3026,0,0.3689267568548934,0.9386890763907977,0.3554147840117381,3.4470706466122754,0.5242689409185401,4618.0740933850475,696.7829270177186,0,0
